GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,HD01_VD02,HD02_VD02,P003003,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US45083023405,45083023405,"Census Tract 234.05, Spartanburg County, South Carolina",4531,371,4059,448,255,162,0,13,0,13,0,13,27,46,190,183,0,13,190,183
1400000US45083023500,45083023500,"Census Tract 235, Spartanburg County, South Carolina",4519,442,4091,382,211,134,0,13,0,13,0,13,31,37,186,215,0,13,186,215
1400000US45083023600,45083023600,"Census Tract 236, Spartanburg County, South Carolina",6209,591,4507,657,1295,452,0,18,0,18,0,18,104,153,303,214,15,24,288,216
1400000US45083023700,45083023700,"Census Tract 237, Spartanburg County, South Carolina",4307,356,3794,367,334,232,0,13,0,13,0,13,112,143,67,60,0,13,67,60
1400000US45083023801,45083023801,"Census Tract 238.01, Spartanburg County, South Carolina",5184,632,4378,572,666,352,0,18,0,18,0,18,72,112,68,72,0,18,68,72
1400000US45083023802,45083023802,"Census Tract 238.02, Spartanburg County, South Carolina",5673,414,4798,370,766,136,11,16,15,21,0,18,83,54,0,18,0,18,0,18
1400000US45083023900,45083023900,"Census Tract 239, Spartanburg County, South Carolina",5162,567,3970,503,992,304,9,14,0,18,0,18,83,114,108,99,0,18,108,99
1400000US45085000100,45085000100,"Census Tract 1, Sumter County, South Carolina",3098,325,581,156,2379,278,10,19,10,14,0,13,67,87,51,37,0,13,51,37
1400000US45085000201,45085000201,"Census Tract 2.01, Sumter County, South Carolina",4001,459,2166,293,1727,454,27,36,81,51,0,13,0,13,0,13,0,13,0,13
1400000US45085000202,45085000202,"Census Tract 2.02, Sumter County, South Carolina",6032,642,2563,514,3108,589,35,44,47,60,0,18,0,18,279,193,0,18,279,193
1400000US45085000300,45085000300,"Census Tract 3, Sumter County, South Carolina",3269,462,2107,366,942,340,0,13,89,70,0,13,0,13,131,83,0,13,131,83
1400000US45085000400,45085000400,"Census Tract 4, Sumter County, South Carolina",8658,694,4201,637,4030,642,51,62,45,52,0,18,40,61,291,247,0,18,291,247
1400000US45085000500,45085000500,"Census Tract 5, Sumter County, South Carolina",2152,385,691,230,1435,369,0,13,0,13,0,13,26,45,0,13,0,13,0,13
1400000US45085000600,45085000600,"Census Tract 6, Sumter County, South Carolina",3758,446,2030,409,1553,288,14,21,39,44,0,13,37,45,85,74,0,13,85,74
1400000US45085000700,45085000700,"Census Tract 7, Sumter County, South Carolina",4466,483,1675,328,2785,396,0,13,0,13,0,13,0,13,6,10,0,13,6,10
1400000US45085000800,45085000800,"Census Tract 8, Sumter County, South Carolina",4181,556,537,190,3513,555,29,50,22,36,0,13,0,13,80,51,30,43,50,26
1400000US45085000901,45085000901,"Census Tract 9.01, Sumter County, South Carolina",3633,503,1617,321,1469,352,0,13,111,108,0,13,53,82,383,357,0,13,383,357
1400000US45085000902,45085000902,"Census Tract 9.02, Sumter County, South Carolina",4682,449,4076,449,436,175,86,100,49,47,0,13,35,54,0,13,0,13,0,13
1400000US45085001100,45085001100,"Census Tract 11, Sumter County, South Carolina",5063,636,1131,188,3364,560,0,18,0,18,0,18,488,346,80,88,80,88,0,18
1400000US45085001300,45085001300,"Census Tract 13, Sumter County, South Carolina",2424,339,529,143,1790,372,0,13,0,13,0,13,0,13,105,187,97,187,8,13
1400000US45085001500,45085001500,"Census Tract 15, Sumter County, South Carolina",1932,314,0,13,1785,327,0,13,46,78,0,13,70,94,31,38,0,13,31,38
1400000US45085001600,45085001600,"Census Tract 16, Sumter County, South Carolina",3938,513,167,119,3517,504,0,13,0,13,0,13,120,172,134,113,0,13,134,113
1400000US45085001701,45085001701,"Census Tract 17.01, Sumter County, South Carolina",6876,359,5486,366,1264,328,0,18,81,68,0,18,0,18,45,40,0,18,45,40
1400000US45085001703,45085001703,"Census Tract 17.03, Sumter County, South Carolina",5179,379,3397,373,1460,344,21,26,139,75,0,18,18,33,144,129,14,25,130,112
1400000US45085001704,45085001704,"Census Tract 17.04, Sumter County, South Carolina",5810,374,2427,374,2992,433,0,18,71,65,0,18,147,119,173,113,0,18,173,113
1400000US45085001801,45085001801,"Census Tract 18.01, Sumter County, South Carolina",4328,465,2635,411,1559,370,0,13,95,94,0,13,0,13,39,43,0,13,39,43
1400000US45085001802,45085001802,"Census Tract 18.02, Sumter County, South Carolina",7764,640,3914,510,3510,623,0,18,166,182,0,18,46,75,128,120,0,18,128,120
1400000US45085001901,45085001901,"Census Tract 19.01, Sumter County, South Carolina",6307,582,4706,450,1264,358,0,18,194,214,0,18,62,96,81,64,0,18,81,64
1400000US45085001902,45085001902,"Census Tract 19.02, Sumter County, South Carolina",5832,517,3584,463,2230,446,0,18,0,18,0,18,0,18,18,29,18,29,0,18
1400000US45085002000,45085002000,"Census Tract 20, Sumter County, South Carolina",4262,460,2300,271,1833,462,0,13,58,72,0,13,15,29,56,43,0,13,56,43
1400000US45087030100,45087030100,"Census Tract 301, Union County, South Carolina",2230,213,1430,178,788,168,0,13,0,13,0,13,0,13,12,16,0,13,12,16
1400000US45087030200,45087030200,"Census Tract 302, Union County, South Carolina",2421,288,1114,175,1241,192,2,4,0,13,0,13,0,13,64,70,28,40,36,55
1400000US45087030300,45087030300,"Census Tract 303, Union County, South Carolina",4538,380,2968,324,1365,242,0,13,0,13,0,13,45,64,160,119,48,51,112,113
1400000US45087030400,45087030400,"Census Tract 304, Union County, South Carolina",5767,471,3871,426,1717,316,0,18,10,17,0,18,0,18,169,169,0,18,169,169
1400000US45087030500,45087030500,"Census Tract 305, Union County, South Carolina",2288,236,1718,183,497,191,5,8,40,58,0,13,0,13,28,48,0,13,28,48
1400000US45087030600,45087030600,"Census Tract 306, Union County, South Carolina",1961,211,558,141,1400,203,0,13,0,13,0,13,0,13,3,4,0,13,3,4
1400000US45087030700,45087030700,"Census Tract 307, Union County, South Carolina",3430,314,2727,325,645,125,9,16,0,13,0,13,5,10,44,35,0,13,44,35
1400000US45087030800,45087030800,"Census Tract 308, Union County, South Carolina",3346,358,2486,310,721,176,6,10,0,13,0,13,0,13,133,103,0,13,133,103
1400000US45087030900,45087030900,"Census Tract 309, Union County, South Carolina",2613,276,2157,236,360,119,21,23,0,13,0,13,15,28,60,50,0,13,60,50
1400000US45089970100,45089970100,"Census Tract 9701, Williamsburg County, South Carolina",1895,269,1134,219,755,209,6,10,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45089970200,45089970200,"Census Tract 9702, Williamsburg County, South Carolina",1635,281,364,171,1271,275,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45089970300,45089970300,"Census Tract 9703, Williamsburg County, South Carolina",4967,519,2262,359,2636,473,0,13,0,13,0,13,8,17,61,59,0,13,61,59
1400000US45089970400,45089970400,"Census Tract 9704, Williamsburg County, South Carolina",2743,394,1067,209,1641,325,0,13,0,13,0,13,0,13,35,57,0,13,35,57
1400000US45089970501,45089970501,"Census Tract 9705.01, Williamsburg County, South Carolina",3741,453,837,252,2827,422,0,13,0,13,0,13,0,13,77,114,0,13,77,114
1400000US45089970502,45089970502,"Census Tract 9705.02, Williamsburg County, South Carolina",4283,579,351,107,3912,556,0,13,0,13,0,13,0,13,20,32,0,13,20,32
1400000US45089970600,45089970600,"Census Tract 9706, Williamsburg County, South Carolina",5330,602,2351,301,2879,572,0,18,59,92,0,18,10,14,31,39,20,34,11,17
1400000US45089970700,45089970700,"Census Tract 9707, Williamsburg County, South Carolina",2649,323,481,150,2157,350,0,13,0,13,0,13,0,13,11,17,0,13,11,17
1400000US45089970801,45089970801,"Census Tract 9708.01, Williamsburg County, South Carolina",4161,618,496,118,3331,588,42,42,20,29,0,13,214,85,58,57,58,57,0,13
1400000US45089970802,45089970802,"Census Tract 9708.02, Williamsburg County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45089970900,45089970900,"Census Tract 9709, Williamsburg County, South Carolina",2540,324,1370,255,1135,266,0,13,0,13,0,13,0,13,35,56,35,56,0,13
1400000US45091060102,45091060102,"Census Tract 601.02, York County, South Carolina",2723,258,2346,281,340,148,0,13,37,44,0,13,0,13,0,13,0,13,0,13
1400000US45091060200,45091060200,"Census Tract 602, York County, South Carolina",3866,449,2253,265,1232,325,0,13,13,23,0,13,245,328,123,93,0,13,123,93
1400000US45091060300,45091060300,"Census Tract 603, York County, South Carolina",4043,520,1094,419,2812,485,10,21,9,17,0,13,27,41,91,77,0,13,91,77
1400000US45091060401,45091060401,"Census Tract 604.01, York County, South Carolina",2155,353,274,154,1854,315,8,13,1,8,0,13,0,13,18,29,0,13,18,29
1400000US45091060402,45091060402,"Census Tract 604.02, York County, South Carolina",1795,256,211,82,1557,275,0,13,0,13,0,13,27,42,0,13,0,13,0,13
1400000US45091060501,45091060501,"Census Tract 605.01, York County, South Carolina",3244,384,1136,275,2058,341,0,13,9,19,0,13,24,46,17,27,0,13,17,27
1400000US45091060502,45091060502,"Census Tract 605.02, York County, South Carolina",2509,221,214,89,2285,221,10,17,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45091060600,45091060600,"Census Tract 606, York County, South Carolina",1739,514,934,382,656,163,0,13,74,58,0,13,0,13,75,77,0,13,75,77
1400000US45091060700,45091060700,"Census Tract 607, York County, South Carolina",4926,469,3876,386,874,292,0,13,30,51,0,13,0,13,146,107,0,13,146,107
1400000US45091060802,45091060802,"Census Tract 608.02, York County, South Carolina",1877,169,1637,222,123,98,0,13,66,89,0,13,46,65,5,8,0,13,5,8
1400000US45091060803,45091060803,"Census Tract 608.03, York County, South Carolina",5208,464,3488,499,1404,460,32,53,51,76,0,18,37,42,196,170,77,127,119,108
1400000US45091060804,45091060804,"Census Tract 608.04, York County, South Carolina",4142,418,3184,492,662,220,27,32,0,13,0,13,174,206,95,101,0,13,95,101
1400000US45091060901,45091060901,"Census Tract 609.01, York County, South Carolina",4751,473,2643,416,1870,411,6,8,12,19,0,13,53,54,167,84,0,13,167,84
1400000US45091060904,45091060904,"Census Tract 609.04, York County, South Carolina",6289,400,5074,456,862,142,0,18,98,135,0,18,92,148,163,196,0,18,163,196
1400000US45091060905,45091060905,"Census Tract 609.05, York County, South Carolina",8960,626,6647,568,1813,360,0,18,212,175,0,18,13,21,275,260,0,18,275,260
1400000US45091060906,45091060906,"Census Tract 609.06, York County, South Carolina",8644,619,7605,636,640,196,0,18,297,384,0,18,0,18,102,90,0,18,102,90
1400000US45091060907,45091060907,"Census Tract 609.07, York County, South Carolina",9280,671,6938,614,1484,640,0,18,456,370,0,18,148,173,254,212,91,153,163,132
1400000US45091061003,45091061003,"Census Tract 610.03, York County, South Carolina",9689,543,8781,611,420,191,91,120,275,211,0,18,0,18,122,130,10,18,112,124
1400000US45091061004,45091061004,"Census Tract 610.04, York County, South Carolina",7293,782,6139,593,786,469,0,18,298,237,0,18,0,18,70,71,0,18,70,71
1400000US45091061005,45091061005,"Census Tract 610.05, York County, South Carolina",8953,798,7727,781,729,424,71,66,175,118,0,18,71,69,180,154,36,62,144,126
1400000US45091061006,45091061006,"Census Tract 610.06, York County, South Carolina",2949,207,2568,304,129,116,0,13,212,197,0,13,0,13,40,88,0,13,40,88
1400000US45091061007,45091061007,"Census Tract 610.07, York County, South Carolina",6885,710,5506,837,906,425,0,18,191,230,0,18,123,182,159,191,16,24,143,191
1400000US45091061008,45091061008,"Census Tract 610.08, York County, South Carolina",3739,297,3189,402,355,233,0,13,179,188,0,13,0,13,16,27,0,13,16,27
1400000US45091061101,45091061101,"Census Tract 611.01, York County, South Carolina",3807,332,3140,401,479,219,0,13,0,13,0,13,0,13,188,175,0,13,188,175
1400000US45091061103,45091061103,"Census Tract 611.03, York County, South Carolina",5528,463,4792,454,461,163,0,18,70,92,0,18,8,14,197,191,0,18,197,191
1400000US45091061104,45091061104,"Census Tract 611.04, York County, South Carolina",3765,351,3505,365,247,180,0,13,0,13,0,13,0,13,13,21,0,13,13,21
1400000US45091061201,45091061201,"Census Tract 612.01, York County, South Carolina",7365,683,5214,581,1366,391,63,55,310,281,0,18,182,211,230,161,57,85,173,107
1400000US45091061202,45091061202,"Census Tract 612.02, York County, South Carolina",4531,371,3477,356,165,141,634,136,0,13,41,39,0,13,214,92,11,12,203,91
1400000US45091061203,45091061203,"Census Tract 612.03, York County, South Carolina",6047,486,5064,487,758,241,96,75,28,42,0,18,14,25,87,85,0,18,87,85
1400000US45091061301,45091061301,"Census Tract 613.01, York County, South Carolina",5125,441,1892,360,2994,386,0,18,0,18,0,18,13,17,226,159,0,18,226,159
1400000US45091061302,45091061302,"Census Tract 613.02, York County, South Carolina",5023,473,3510,502,1225,253,30,43,30,50,0,18,18,23,210,142,0,18,210,142
1400000US45091061401,45091061401,"Census Tract 614.01, York County, South Carolina",4024,325,3399,341,431,116,149,133,0,13,0,13,0,13,45,45,0,13,45,45
1400000US45091061403,45091061403,"Census Tract 614.03, York County, South Carolina",5119,454,4260,461,741,174,11,18,0,18,0,18,0,18,107,104,0,18,107,104
1400000US45091061404,45091061404,"Census Tract 614.04, York County, South Carolina",3553,248,2550,199,921,180,11,16,53,70,0,13,18,35,0,13,0,13,0,13
1400000US45091061501,45091061501,"Census Tract 615.01, York County, South Carolina",7508,607,6621,640,705,174,11,17,0,18,0,18,39,49,132,208,0,18,132,208
1400000US45091061502,45091061502,"Census Tract 615.02, York County, South Carolina",7988,648,7020,616,917,311,21,28,0,18,0,18,30,35,0,18,0,18,0,18
1400000US45091061601,45091061601,"Census Tract 616.01, York County, South Carolina",2699,326,1319,243,1272,262,0,13,32,51,0,13,4,11,72,56,0,13,72,56
1400000US45091061602,45091061602,"Census Tract 616.02, York County, South Carolina",5796,456,3349,493,2021,421,0,18,26,43,0,18,222,182,178,169,0,18,178,169
1400000US45091061701,45091061701,"Census Tract 617.01, York County, South Carolina",4141,307,3840,311,131,115,16,25,60,94,14,22,0,13,80,69,0,13,80,69
1400000US45091061705,45091061705,"Census Tract 617.05, York County, South Carolina",4776,414,4585,437,13,23,84,71,0,13,0,13,30,47,64,68,0,13,64,68
1400000US45091061706,45091061706,"Census Tract 617.06, York County, South Carolina",4315,435,3894,355,325,178,28,31,15,27,0,13,0,13,53,64,0,13,53,64
1400000US45091061707,45091061707,"Census Tract 617.07, York County, South Carolina",8016,512,7099,597,568,191,0,18,72,68,0,18,97,136,180,148,0,18,180,148
1400000US45091061708,45091061708,"Census Tract 617.08, York County, South Carolina",4293,253,3959,318,145,131,0,13,46,78,0,13,67,68,76,66,30,46,46,46
1400000US45091061801,45091061801,"Census Tract 618.01, York County, South Carolina",2806,387,1590,328,1081,313,0,13,0,13,0,13,0,13,135,120,23,31,112,118
1400000US45091061802,45091061802,"Census Tract 618.02, York County, South Carolina",4619,487,4018,421,450,191,71,84,42,60,0,13,0,13,38,47,0,13,38,47
1400000US45091061900,45091061900,"Census Tract 619, York County, South Carolina",4431,382,3743,354,512,144,24,28,2,3,0,13,0,13,150,181,0,13,150,181
